ean,produto,marca,farmacia,preco com desconto,preco sem desconto,% desconto,descricao
9981713040518,Sabonete Íntimo Dermacyd Breeze 200ml,DERMACYD,A Nossa Drogaria,24.99,32.49,23.08402585410897,"Dermacyd Pro Bio Breeze Camomila é um sabonete líquido íntimo desenvolvido especialmente para cuidar da região íntima da mulher. Limpa sem agredir, ma"
7898582380527,Belara com 21+7 comprimidos,BELARA,A Nossa Drogaria,64.19,64.25,0.09338521400779065,
7891142205100,Protetor Solar Episol Intense Corpo e Rosto FPS30 200ml,EPISOL,A Nossa Drogaria,71.99,93.59,23.07938882359227,Episol Intense é um fotoprotetor para o corpo e rosto. Uso diário ou atividade de alta proteção solar. • Promove ação hidratante por 12 horas • Possui
7896094918856,Colflex Complet com 30 Comprimidos,COLFLEX,A Nossa Drogaria,169.99,177.46,4.209399301250983,"Colflex Complet é indicado para Osteoatrite com ou sem Osteoporose. Proporciona mais resistência óssea e articular, mais qualidade de vida e menos ris"
9980074022775,Desogestrel + Etinilestradiol 150 mcg/30 mcg 21 comprimidos Eurofarma,EUROFARMA,A Nossa Drogaria,17.99,32.22,44.165114835505904,
7896006206781,Demedrox 150mg com 1 ampola 1ml,DEMEDROX,A Nossa Drogaria,44.39,51.42,13.671723064955277,
9990029339414,Depo Provera 150mg com seringa preenchida,DEPO,A Nossa Drogaria,54.99,61.74,10.932944606413997,
9980125034740,Miranova com 21 drágeas,MIRANOVA,A Nossa Drogaria,28.79,28.82,0.1040943789035409,
7899420500732,Aldijet 150mg Injetável 1ml,ALDIJET,A Nossa Drogaria,23.09,23.09,0.0,
7506339390315,Desodorante Aerosol Old Spice Lenha 93g,OLD SPICE,A Nossa Drogaria,18.99,24.69,23.086269744835974,Lenha Spray é um antitranspirante do corpo que fornece proteção contra o suor e mau cheiro por 48 horas. • Proteção contra mau cheiro e transpiração •
9981713052955,Allegra Pediátrico Suspensão 150ml,ALLEGRA,A Nossa Drogaria,80.99,90.24,10.250443262411347,"• Indicação: Rinite alérgica • Posologia: 2 vezes ao dia • Efeito por 12 horas • Ação rápida em: Espirros, coriza e coceira no nariz, olhos, garganta "
9990064380051,"Paxil CR 12,5mg com 30 comprimidos",PAXIL,A Nossa Drogaria,99.99,128.08,21.93160524672081,
7897042010714,Creme de Tratamento Skala Expert Potão do Amor 18 Elementos 1kg,SKALA,A Nossa Drogaria,7.99,10.39,23.09913378248316,"O Creme de Tratamento Skala Expert Potão do Amor é enriquecido com 18 elementos poderosos que ajudam a revitalizar e devolver o brilho aos fios, comba"
9980070120727,Mínima com 84 comprimidos,MINIMA,A Nossa Drogaria,89.99,101.06,10.95388877894321,
7897337713399,Perola com 84 comprimidos,PEROLA,A Nossa Drogaria,106.19,123.88,14.279948337100423,
9980100068326,Euthyrox 112mcg com 50 comprimidos,EUTHYROX,A Nossa Drogaria,47.99,54.37,11.734412359757208,
7898948648476,Ogestan Gold com 30 cápsulas,OGESTAN,A Nossa Drogaria,186.59,186.59,0.0,Ogestan Gold é um suplemento vitamínico “padrão ouro” desenvolvido para as necessidades da mulher brasileira e com nutrientes inovadores: Ferro Quelat
7894916514613,Fixare Pro com 60 Comprimidos Efervescentes,FIXARE,A Nossa Drogaria,199.99,259.99,23.077810685026346,"Fixare Pro é um complemento vitamínico a base de Cálcio, Vitamina D3, Vitamina K2 e Magnésio. Indicado para o tratamento da Osteoporose e Osteopenia. "
7896004759722,"Drospirenona + Etinilestradiol 3/0,02mg com 72 comprimidos EMS",EMS,A Nossa Drogaria,79.99,178.32,55.14244055630327,
7896342452354,Bota Imobilizadora Curta Mercur P,MERCUR,A Nossa Drogaria,184.99,240.49,23.0778826562435,"A Bota Imobilizadora Curta Mercur com design avançado, que favorece o equilibro imobiliza o tornozelo de forma simples e eficaz. É indicada para uso e"
3282770206968,Protetor Solar Avène Emulsão Color Toque Seco FPS70 40g,AVENE,A Nossa Drogaria,72.99,94.89,23.079355042681005,Protetor Solar Avène Emulsão Color Toque Seco FPS70 garante ampla proteção frente aos raios UVB e UVA. Possui fórmula rica em Água Termal Avène com pr
7891142116000,Migrainex com 20 comprimidos,MIGRAINEX,A Nossa Drogaria,55.29,58.11,4.852865255549821,
9990560395894,Loção Hidratante Davene Corpo a Corpo Natural 200ml,DAVENE,A Nossa Drogaria,10.39,10.39,0.0,
9990131013776,Arcalion com 20 drágeas,ARCALION,A Nossa Drogaria,58.49,58.56,0.11953551912567972,
7896672203589,Trimbow com 120 Doses,CHIESE,A Nossa Drogaria,444.99,459.93,3.248320396582083,"Trimbow indicado para o tratamento de manutenção, ou seja, para evitar o surgimento dos sintomas, em pacientes adultos com doença pulmonar obstrutiva "
7896004755878,"Drospirenona + Etinilestradiol 3/0,03mg com 63 comprimidos EMS",EMS,A Nossa Drogaria,79.99,136.31,41.31758491673392,
9990001334390,Artemidis 35 com 21 comprimidos,ARTEMIDIS,A Nossa Drogaria,21.39,22.41,4.551539491298529,
7896094907294,Engov com 12 Comprimidos,ENGOV,A Nossa Drogaria,14.29,15.65,8.690095846645374,
9980032086610,Atrovent N aerosol 10ml,ATROVENT,A Nossa Drogaria,37.99,40.62,6.47464303298867,
7896658035289,Trezor 10mg com 60 Comprimidos,TREZOR,A Nossa Drogaria,74.99,92.26,18.718838066334285,
7896637032537,Extima Baunilha Lata 600g,EXTIMA,A Nossa Drogaria,269.99,350.99,23.077580557850652,"Auxilia no combate à perda de massa, força e função da musculatura esquelética e também na manutenção da boa saúde muscular."
9980074077805,Sinot 875mg com 14 comprimidos,SINOT,A Nossa Drogaria,53.59,56.41,4.999113632334684,
9990594271454,Bolsa Térmica Mercur Gel Quente/Frio Flexível Média,MERCUR,A Nossa Drogaria,28.99,37.69,23.083045900769438,
7898623952362,Creme para Pentear Salon Line Super Leve 1L,SALON LINE,A Nossa Drogaria,29.89,38.86,23.082861554297473,
7891317498283,Molieri 30mcg com 63 comprimidos,MOLIERI,A Nossa Drogaria,159.99,181.52,11.860951961216394,
9990081224949,Synthroid 175mg com 30 comprimidos,SYNTHROID,A Nossa Drogaria,66.29,66.37,0.12053638692179902,
7891317125639,Prysma 2mg com 20 Comprimidos,PRYSMA,A Nossa Drogaria,77.69,87.64,11.353263350068465,
7898040325008,Hidrafemme gel com 24g + 8 aplicadores,HIDRAFEMME,A Nossa Drogaria,94.99,123.49,23.07879180500445,
7899706188289,Sérum Preenchedor Anti-idade L'oréal Revitalift Hialurônico 30ml,REVITALIFT,A Nossa Drogaria,116.99,152.09,23.07844039713328,"O novo Sérum Preenchedor Revitalift Hialurônico, de L Oréal Paris, é um sérum anti-idade com ação antirrugas. Sua fórmula possui uma rápida absorção, "
7899706179560,Base BB Cream L'oréal Efeito Matte 5 em 1 FPS50 Média 30ml,LOREAL,A Nossa Drogaria,40.39,40.39,0.0,"O BB Cream Efeito Matte de L oréal enriquecido acumula diversas funções em um só produto. A principal delas é controlar a oleosidade. Além disso, hidr"
9990069007465,Frisium 20mg com 20 comprimidos,FRISIUM,A Nossa Drogaria,36.99,43.08,14.136490250696376,
7897042007226,Creme de Tratamento Skala Expert Divino Potinho Kids 2 em 1 1kg,SKALA,A Nossa Drogaria,7.99,10.39,23.09913378248316,Skala Kids facilita a rotina de cuidados com cabelos das crianças cacheadas e crespas principalmente na hora do desembaraço. Pode ser usado como Creme
9990081121897,Synthroid 150mg com 30 Comprimidos,SYNTHROID,A Nossa Drogaria,60.29,60.36,0.11597084161696358,Synthroid é indicado para o tratamento do hipotireoidismo (doença onde a glândula tireoide perde a capacidade de produzir quantidades suficientes de h
7894916514637,Restitue 40mg com 60 Comprimidos,RESTITUE,A Nossa Drogaria,104.99,124.46,15.643580266752366,Restitue é indicado para o tratamento das esofagites de refl uxo moderadas ou graves e dos sintomas de refluxo gastroesofágico (azia e regurgitação). 
9990135119641,Amoxil 500mg com 21 Cápsulas,AMOXIL,A Nossa Drogaria,68.79,68.85,0.08714596949889186,"Amoxil, antibiótico eficaz contra grande variedade de bactérias, é indicado para tratamento de infecções bacterianas causadas por germes sensíveis à a"
7897851259977,Memoriol C com 30 comprimidos,MEMORIOL,A Nossa Drogaria,84.89,84.89,0.0,
7896026306720,Glyxambi 10/5mg com 30 Comprimidos,GLYXAMBI,A Nossa Drogaria,485.79,489.73,0.8045249423151546,
7899706184427,Base BB Cream L'oréal Efeito Matte 5 em 1 FPS50 Morena 30ml,LOREAL,A Nossa Drogaria,40.39,40.39,0.0,"O BB Cream Efeito Matte de L oréal enriquecido acumula diversas funções em um só produto. A principal delas é controlar a oleosidade. Além disso, hidr"
7898965666057,Óleo em Creme Dabelle Hair Abacate Nutritivo 190ml,DABELLE,A Nossa Drogaria,23.19,23.19,0.0,"O Óleo em Creme Abacate Nutritivo possui uma fórmula inovadora e multifuncional. Com textura leve, condiciona e traz muito brilho aos cabelos. Ideal p"
7896094209190,Ebatz 2mg com 30 Comprimidos,EBATZ,A Nossa Drogaria,94.99,104.61,9.196061561992163,"Ebatz é indicado como terapia complementar à dieta, para reduzir os níveis elevados de colesterol total, “colesterol ruim” (LDL-C), apolipoproteína B,"
7898430191244,Urocran com 30 cápsulas,UROCRAN,A Nossa Drogaria,130.49,169.64,23.078283423720812,
7899706184625,Creme Anti-Idade L'oréal Revitalift Hialurônico Cuidado Diurno FPS20 25g,REVITALIFT,A Nossa Drogaria,35.69,35.69,0.0,"O Revitalift Hialurônico Diurno, agora em um novo mini-formato, é um creme facial com ação antirrugas. Sua fórmula é ideal para uso durante o dia, com"
7898965666958,Kit Shampoo 250ml + Condicionador 200ml Dabelle Hair Abacate Nutritivo,DABELLE,A Nossa Drogaria,14.99,19.49,23.08876346844535,"Dabelle Hair Abacate Nutritivo para um um cabelo super nutrido e macio, com uma fórmula especial e transparente. O Shampoo Abacate Nutritivo remove as"
9980063086481,Zypred suspensão oftálmica com 6ml,ZYPRED,A Nossa Drogaria,90.39,90.81,0.46250412950116226,
7891150077645,Loção Hidratante Corporal Dove Nutrição Essencial 400ml,DOVE,A Nossa Drogaria,19.99,25.99,23.08580223162755,"A Loção Hidratante Corporal Dove Nutrição Essencial possui fragrância suave e hidrata profundamente a pele, com rápida absorção. Testada dermatologica"
7896112402442,Nuit Flash 5mg com 30 Comprimidos,NUIT,A Nossa Drogaria,53.79,53.88,0.16703786191537562,Nuit Flash é um medicamento que possui em sua fórmula uma substância chamada zolpidem. O zolpidem age sobre os centros do sono que estão localizados n
9990057051203,Tramal 50mg com 10 cápsulas,TRAMAL,A Nossa Drogaria,65.99,84.4,21.812796208530816,
8902220120297,Loredon 50mg com 60 comprimidos,LOREDON,A Nossa Drogaria,59.99,73.81,18.72375016935375,
7896714212371,Bromazepam 6mg com 30 comprimidos Neo Química,NEO QUIMICA,A Nossa Drogaria,12.99,39.94,67.47621432148222,
9990036347679,Bioflac 15 mg com 10 comprimidos,BIOFLAC,A Nossa Drogaria,70.39,70.42,0.04260153365521768,
7891317154721,Acetato de Clormadinona + Etinilestradiol com 21 Comprimidos Eurofarma,EUROFARMA,A Nossa Drogaria,23.99,41.76,42.55268199233717,O Acetato de Clormadinona + Etinilestradiol é indicado como anticoncepcional e para o tratamento da acne papulopustular moderada estritamente limitado
9980601008777,Sabonete Facial em Barra Neutrogena Deep Clean 80g,NEUTROGENA,A Nossa Drogaria,16.99,22.09,23.08736985061114,"O Sabonete Barra Neutrogena Deep Clean Limpeza Profunda limpa profundamente os poros, eliminando a oleosidade e as impurezas da pele. Sua fórmula glic"
7896026306751,Glyxambi 25/5mg com 30 Comprimidos,GLYXAMBI,A Nossa Drogaria,485.79,489.73,0.8045249423151546,"Glyxambi é indicado para melhorar o controle da glicose (açúcar) no sangue em adultos com diabetes mellitus tipo 2, associado ao tratamento com metfor"
7898965666989,Máscara de Nutrição Dabelle Hair Abacate Nutritivo 800g,DABELLE,A Nossa Drogaria,20.99,20.99,0.0,A máscara de Nutrição Dabelle Hair Abacate Nutritivo tem o poder de devolver os óleos e nutrientes essenciais para a fibra capilar. Retém a hidratação
9980070033560,Respiratus xarope 100ml,RESPIRATUS,A Nossa Drogaria,37.39,39.28,4.81160896130346,
7898965666996,Creme para Pentear Dabelle Hair Abacate Nutritivo 270g,DABELLE,A Nossa Drogaria,12.89,12.89,0.0,"O Creme de Pentear Abacate Nutritivo tem o poder de devolver a maciez e o brilho para a fibra capilar. Além de conficionar, nutre sem pesar deixando s"
7896112402770,Esthep 800mg com 30 Cápsulas,ESTHEP,A Nossa Drogaria,95.99,124.79,23.078772337527052,"Esthep é composto por vitamina E, conhecida por sua potente atividade antioxidante, ou seja, possui a capacidade de transformar e/ou diminuir a ação d"
7899640806010,Ária 10mg com 30 comprimidos mastigáveis,ARIA,A Nossa Drogaria,49.99,52.6,4.961977186311783,
9980018081349,Divelol 25mg com 60 comprimidos,DIVELOL,A Nossa Drogaria,51.99,72.53,28.319316145043427,
7896015591212,"Trelegy 100/62,5/25mcg com 30 Doses",TRELEGY,A Nossa Drogaria,426.99,431.24,0.9855300992486771,
7899706179553,Base BB Cream L'oréal Efeito Matte 5 em 1 FPS50 Clara 30ml,LOREAL,A Nossa Drogaria,40.39,40.39,0.0,"O BB Cream Efeito Matte de L oréal enriquecido acumula diversas funções em um só produto. A principal delas é controlar a oleosidade. Além disso, hidr"
7899706180344,Água Micelar Hialurônico  L'oréal Paris 200ml,LOREAL,A Nossa Drogaria,32.59,42.37,23.082369601132868,A Água Micelar L oréal com Ácido Hialurônico ajuda a manter o nível de hidratação da pele enquanto previne o aparecimetno de novas linhas de expressão
9990046049372,Malvatricin solução 100ml,MALVATRICIN,A Nossa Drogaria,40.99,40.99,0.0,
9990074310161,Filinar xarope pediátrico 120ml,FILINAR,A Nossa Drogaria,29.09,30.61,4.96569748448219,
9990008044124,Tobradex colírio com 5ml,TOBRADEX,A Nossa Drogaria,46.49,46.49,0.0,
7896676431674,"Vensate LP 37,5mg com 30 cápsulas",VENSATE,A Nossa Drogaria,44.59,44.6,0.022421524663673864,
9990008043752,Betoptic S colírio com 5ml,BETOPTIC,A Nossa Drogaria,51.79,54.5,4.9724770642201825,
7896026171502,Sabonete Líquido Hidratante Fisiogel 400ml,FISIOGEL,A Nossa Drogaria,115.99,150.79,23.07845347834737,"O Sabonete Líquido Corporal Fisiogel Terapia de Hidratação Diária, proporciona alívio para a sensação de desconforto causada pela pele seca e sem elas"
7896112401599,Vonau Flash 4mg Menta com 10 Comprimidos,VONAU,A Nossa Drogaria,36.99,46.72,20.826198630136982,Vonau Flash é indicado para prevenir e tratar suas náuseas e vômitos.
9990125200953,Vaslip 10mg com 30 Comprimidos,VASLIP,A Nossa Drogaria,21.79,23.16,5.915371329879104,"Vaslip é indicado para reduzir os riscos à saúde decorrentes das doenças cardiovasculares. Se você tem doença arterial coronariana (DAC), diabetes, já"
7898040328290,Abrilar L-Mentol Xarope 200ml,ABRILAR,A Nossa Drogaria,84.09,84.15,0.07130124777183777,
7891000369371,Chocolate Nestlé Crunch 90g,NESTLE,A Nossa Drogaria,7.29,9.48,23.10126582278481,"O chocolate Crunch é um chocolate ao leite Nestlé com flocos de arroz, que todo mundo adora, o chocolate do barulho para você compartilhar com toda a "
7500435152600,Escova Dental Oral-B Expert Gengiva Limpeza com 3 unidades,ORAL-B,A Nossa Drogaria,49.99,64.99,23.08047391906446,"A escova Oral-B é Expert em limpeza, com uma cabeça compacta. Ela oferece melhor alcance em áreas difíceis de chegar e possui cerdas macias com pontas"
7896094918504,Rizi-M 10+5mg com 14 Comprimidos,RIZI,A Nossa Drogaria,129.99,142.97,9.078827726096373,
7891000368626,Chocolate Nestlé Galak 90g,NESTLE,A Nossa Drogaria,7.29,9.48,23.10126582278481,"Galak é um delicioso chocolate branco, para compartilhar com toda a família."
3282770207675,Protetor Solar Actine FPS70 Pele Morena Mais 40g,ACTINE,A Nossa Drogaria,74.99,97.49,23.07929018360858,"O Protetor Solar Actine FPS70 Pele Morena Mais possui um complexo de filtros que oferece amplo espectro de proteção solar contra os raios UVA/UVB, com"
7896094921214,Estomazil Sem Sabor com 6 Envelopes 5g,ESTOMAZIL,A Nossa Drogaria,14.39,14.4,0.0694444444444442,
7891721029950,Glivance XR 500/30mg C/30 Comp,GLIVANCE,A Nossa Drogaria,56.39,56.39,0.0,
7896094921160,Addera Cal 1.000 UI com 90 Comprimidos,ADDERA CAL,A Nossa Drogaria,169.99,193.49,12.14533050803659,"Addera Cal é um suplemento alimentar indicado para suplementação de Vitamina D, Cálcio Citrato Malato (CCM), Vitamina K2 e Magnésio, nos casos em que "
7500435153164,Creme Dental Oral-B 100% com Flúor Menta Refrescante 70g,ORAL-B,A Nossa Drogaria,8.79,11.43,23.0971128608924,"O novo creme dental Oral-B 100% mantém sua boca cuidada dos problemas bucais mais comuns: placa bacteriana, bactérias, mal hálito, tártaro, cárie, man"
7899884213407,Tintura Creme Altamoda 12.21 Louro Platina Irisé Cinza Kit 150g,ALTAMODA,A Nossa Drogaria,13.89,13.89,0.0,Coloração Creme Alta Moda é...colore - coleção Super Clareadores Exibe um louro TOP! Sem compromisso! Louro visivelmente saudável. • Clareia e colore 
3701129805060,Nodé Ds + Shampoo Intensive Anticaspa 125ml,NODE,A Nossa Drogaria,99.99,129.99,23.07869836141243,
7509546663067,Kit Colgate Tandy Volta Às Aulas com 2 Escovas Dentais + 2 Géis Dentais 50g Cada,COLGATE,A Nossa Drogaria,18.99,24.69,23.086269744835974,O Kit Volta às Aulas Tandy com 2 escovas e 2 géis dentais é perfeito para crianças acima dos 5 anos.A escova Colgate Tandy foi especialmente desenvolv
7896094919259,Addera + Cabelo e Unhas com 30 Comprimidos,ADDERA,A Nossa Drogaria,87.99,93.7,6.093916755603002,
3401395376935,Sebium H2O solução micelar 100ml,SEBIUM,A Nossa Drogaria,54.69,54.69,0.0,
7896094921139,Addera Cal 2.000 UI com 90 Comprimidos,ADDERA CAL,A Nossa Drogaria,189.99,214.74,11.525565800502935,"Addera Cal é indicado para suplementação de Vitamina D, Cálcio Citrato Malato (CCM), Vitamina K2 e Magnésio, nos casos em que a dieta é insuficiente n"
7500435125567,Carga para Aparelho de Barbear Gillette Fusion5 com 2 Unidades,GILLETTE,A Nossa Drogaria,56.99,74.09,23.08003779187475,"A Gillette Fusion tem 5 lâminas para maior conforto ao barbear com menos irritação. Além da lâmina de precisão, perfeita para lugares de difícil acess"
3701129803431,Protetor Solar Photoderm Cover Touch FPS50+ Dourado 40g,PHOTODERM,A Nossa Drogaria,114.99,149.49,23.078466787076067,Photoderm Cover Touch FPS 50+ é a 1º proteção mineral com cobertura total formulada para peles oleosas. Sua textura revolucionária oferece proteção e 
7500435151924,Escovas Interdentais Oral-B Expert Interdental Micro com 10 unidades,ORAL-B,A Nossa Drogaria,28.99,37.69,23.083045900769438,"As escovas Interdentais Oral-B ajudam os seus dentes a manter a limpeza que precisam com as, sua forma específica permite que ela passe entre os dente"
